t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center
9.5004,squat,face,,0.022477,0.000000,,,,,,,,,0.370602,0.164530,0.673828,,rest,0,0,debug,0.006000,0.012000,0.151517,0.669434,5,0.475638,0.601589
9.5337,squat,face,,0.022477,0.000000,,,,,,,,,0.374835,0.180758,0.635254,,rest,0,0,debug,0.006000,0.012000,0.153695,0.534180,5,0.477132,0.604806
9.5671,squat,face,0.027975,0.024126,0.590865,0.882609,0.089850,0.125444,0.223011,0.590865,0.027975,4,,0.378212,0.186258,0.655762,,rest,0,0,debug,0.006000,0.012000,0.159914,0.548828,5,0.478884,0.608382
9.6004,squat,face,,0.024126,0.000000,,,,,,,,0.412263,0.377406,,0.546875,,rest,0,0,debug,0.006000,0.012000,0.159126,0.450684,5,0.480203,0.606864
9.6337,squat,face,,0.024126,0.000000,,,,,,,,,0.383939,0.184593,0.561035,,rest,0,0,debug,0.006000,0.012000,0.163333,0.523438,5,0.480865,0.601033
9.6671,squat,face,,0.024126,0.000000,,,,,,,,0.473260,0.385955,0.175082,0.640625,,rest,0,0,debug,0.006000,0.012000,0.165507,0.621094,5,0.480523,0.595068
9.7004,squat,face,,0.024126,0.000000,,,,,,,,0.482030,0.388870,0.168079,0.624512,,rest,0,0,debug,0.006000,0.012000,0.169477,0.594238,5,0.476304,0.589545
9.7337,squat,face,,0.024126,0.000000,,,,,,,,0.487642,0.391163,0.158377,0.616699,,rest,0,0,debug,0.006000,0.012000,0.173120,0.518555,5,0.469315,0.581499
9.7671,squat,face,,0.024126,0.000000,,,,,,,,0.497149,0.391269,0.152742,0.609863,,rest,0,0,debug,0.006000,0.012000,0.182612,0.503906,5,0.461678,0.573575
9.8004,squat,face,,0.024126,0.000000,,,,,,,,,0.388327,,0.409180,,rest,0,0,debug,0.006000,0.012000,0.183910,0.367432,5,0.453709,0.566520
9.8337,squat,face,,0.024126,0.000000,,,,,,,,,0.389126,0.157446,0.488770,,rest,0,0,debug,0.006000,0.012000,0.201334,0.337158,5,0.441184,0.553859
9.8671,squat,face,,0.024126,0.000000,,,,,,,,0.508067,0.389363,,0.505371,,rest,0,0,debug,0.006000,0.012000,0.203553,0.500488,5,0.432259,0.543499
9.9004,squat,face,,0.024126,0.000000,,,,,,,,0.509649,0.390299,,0.474609,,rest,0,0,debug,0.006000,0.012000,0.214492,0.441162,5,0.421033,0.524477
9.9337,squat,face,,0.024126,0.000000,,,,,,,,0.509747,0.390357,,0.424561,,rest,0,0,debug,0.006000,0.012000,0.195429,0.293457,5,0.413415,0.513167
9.9671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.409956,0.509068
10.0004,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.409842,0.507935
10.0671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.414103,0.506429
10.1004,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.414050,0.502209
10.1671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.416186,0.492503
10.2004,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.419413,0.489603
10.2671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.427733,0.490042
10.3004,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.432488,0.493974
10.3671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.443624,0.502533
10.4004,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.450919,0.508278
10.4671,squat,face,,0.024126,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.468106,0.519671
10.5004,squat,face,,0.024126,0.000000,,,,,,,,0.475312,0.390379,,0.413574,,rest,0,0,debug,0.006000,0.012000,0.214518,0.219971,5,0.477083,0.528795
10.5338,squat,face,,0.024126,0.000000,,,,,,,,0.488156,0.392896,,0.448730,,rest,0,0,debug,0.006000,0.012000,0.210137,0.292236,5,0.485565,0.537082
10.5671,squat,face,,0.024126,0.000000,,,,,,,,0.491543,0.392380,,0.475830,,rest,0,0,debug,0.006000,0.012000,0.193537,0.355469,5,0.492718,0.547068
10.6004,squat,face,,0.024126,0.000000,,,,,,,,0.506139,0.394614,0.112164,0.590332,,rest,0,0,debug,0.006000,0.012000,0.197090,0.512207,5,0.496739,0.556014
10.6338,squat,face,,0.024126,0.000000,,,,,,,,0.480946,0.393777,0.111094,0.623535,,rest,0,0,debug,0.006000,0.012000,0.188527,0.574707,5,0.502411,0.565243
10.6671,squat,face,,0.024126,0.000000,,,,,,,,0.490537,0.394921,0.116686,0.643555,,rest,0,0,debug,0.006000,0.012000,0.185331,0.560059,5,0.508791,0.577861
10.7004,squat,face,,0.024126,0.000000,,,,,,,,0.490275,0.397926,0.127983,0.616699,,rest,0,0,debug,0.006000,0.012000,0.187236,0.506836,5,0.515476,0.592747
10.7338,squat,face,,0.024126,0.000000,,,,,,,,,0.397935,0.145565,0.578613,,rest,0,0,debug,0.006000,0.012000,0.179463,0.503418,5,0.521625,0.607516
10.7671,squat,face,,0.024126,0.000000,,,,,,,,0.485735,0.395915,0.153595,0.634766,,rest,0,0,debug,0.006000,0.012000,0.174819,0.577148,5,0.526602,0.620860
10.8004,squat,face,0.039912,0.028862,0.631799,0.724710,0.829178,0.266372,0.149834,0.631799,0.039912,7,0.477763,0.396061,0.155275,0.637207,,rest,0,0,debug,0.006000,0.012000,0.171972,0.601074,5,0.529933,0.633876
10.8338,squat,face,,0.028862,0.000000,,,,,,,,0.431594,0.396328,0.172554,0.648926,,rest,0,0,debug,0.006000,0.012000,0.166427,0.575195,5,0.532191,0.645905
10.8671,squat,face,0.030725,0.029421,0.583798,0.876565,0.096563,0.131463,0.233712,0.583798,0.030725,4,0.422224,0.396259,0.175267,0.686523,,rest,0,0,debug,0.006000,0.012000,0.162852,0.627441,5,0.532821,0.653711
10.9004,squat,face,,0.029421,0.000000,,,,,,,,,0.394667,0.176831,0.575684,,rest,0,0,debug,0.006000,0.012000,0.155309,0.356689,5,0.532182,0.661035
10.9338,squat,face,0.028290,0.029081,0.608974,0.881006,0.134343,0.126147,0.224261,0.608974,0.028290,4,0.422367,0.393051,0.183254,0.553223,,rest,0,0,debug,0.006000,0.012000,0.152788,0.355713,5,0.529323,0.663026
10.9671,squat,face,,0.029081,0.000000,,,,,,,,0.409118,0.387670,,0.516602,,rest,0,0,debug,0.006000,0.012000,0.149668,0.358643,5,0.525119,0.664610
11.0004,squat,face,0.020539,0.026519,0.606966,0.895705,0.113840,0.107487,0.191088,0.606966,0.020539,4,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.518934,0.663133
11.0671,squat,face,,0.026519,0.000000,,,,,,,,,0.379967,,0.624023,,rest,0,0,debug,0.006000,0.012000,0.144825,0.462402,5,0.505012,0.648772
11.1004,squat,face,,0.026519,0.000000,,,,,,,,,0.375327,0.248529,0.682617,,rest,0,0,debug,0.006000,0.012000,0.143455,0.566895,5,0.499568,0.642712
11.1338,squat,face,,0.026519,0.000000,,,,,,,,,0.372499,0.245103,0.593750,,rest,0,0,debug,0.006000,0.012000,0.141753,0.587891,5,0.494327,0.634759
11.1671,squat,face,,0.026519,0.000000,,,,,,,,,0.370528,0.230166,0.632324,,rest,0,0,debug,0.006000,0.012000,0.139010,0.610840,5,0.491441,0.633121
11.2004,squat,face,,0.026519,0.000000,,,,,,,,,0.368385,0.181829,0.607422,,rest,0,0,debug,0.006000,0.012000,0.137580,0.579590,5,0.490126,0.631304
11.2338,squat,face,,0.026519,0.000000,,,,,,,,,0.364729,0.215077,0.684570,,rest,0,0,debug,0.006000,0.012000,0.142760,0.584961,5,0.490422,0.628985
11.2671,squat,face,,0.026519,0.000000,,,,,,,,,0.361428,,0.610352,,rest,0,0,debug,0.006000,0.012000,0.137420,0.586426,5,0.490412,0.628645
11.3004,squat,face,,0.026519,0.000000,,,,,,,,,0.360028,0.212808,0.653320,,rest,0,0,debug,0.006000,0.012000,0.140843,0.636230,5,0.489506,0.626229
11.3338,squat,face,,0.026519,0.000000,,,,,,,,,0.357359,0.193758,0.622070,,rest,0,0,debug,0.006000,0.012000,0.139342,0.617188,5,0.488603,0.626125
11.3671,squat,face,,0.026519,0.000000,,,,,,,,,0.355475,0.207701,0.645508,,rest,0,0,debug,0.006000,0.012000,0.143344,0.633789,5,0.487630,0.625245
11.4005,squat,face,,0.026519,0.000000,,,,,,,,,0.353705,0.168927,0.626465,,rest,0,0,debug,0.006000,0.012000,0.145609,0.604980,5,0.486729,0.626908
11.4338,squat,face,,0.026519,0.000000,,,,,,,,,0.352448,0.159590,0.654297,,rest,0,0,debug,0.006000,0.012000,0.145344,0.648438,5,0.485896,0.627190
11.4671,squat,face,,0.026519,0.000000,,,,,,,,,0.350989,0.166078,0.652344,,rest,0,0,debug,0.006000,0.012000,0.147744,0.626953,5,0.485529,0.628329
11.5005,squat,face,,0.026519,0.000000,,,,,,,,,0.350205,,0.646973,,rest,0,0,debug,0.006000,0.012000,0.149668,0.499023,5,0.485712,0.628529
11.5338,squat,face,,0.026519,0.000000,,,,,,,,,0.350127,,0.537109,,rest,0,0,debug,0.006000,0.012000,0.149520,0.342773,5,0.486779,0.631340
11.5671,squat,face,,0.026519,0.000000,,,,,,,,,0.351093,,0.622559,,rest,0,0,debug,0.006000,0.012000,0.149967,0.399414,5,0.487176,0.630914
11.6005,squat,face,,0.026519,0.000000,,,,,,,,,0.351898,0.174722,0.710449,,rest,0,0,debug,0.006000,0.012000,0.150353,0.445312,5,0.487902,0.630683
11.6338,squat,face,,0.026519,0.000000,,,,,,,,,0.355077,0.198426,0.689453,,rest,0,0,debug,0.006000,0.012000,0.152534,0.455078,5,0.488642,0.627870
11.6671,squat,face,,0.026519,0.000000,,,,,,,,,0.357092,,0.614746,,rest,0,0,debug,0.006000,0.012000,0.154593,0.361328,5,0.490242,0.623102
11.7005,squat,face,,0.026519,0.000000,,,,,,,,,0.361428,,0.501953,,rest,0,0,debug,0.006000,0.012000,0.010588,0.171631,5,0.492033,0.618448
11.7338,squat,face,0.030215,0.027628,0.610776,0.873307,0.066715,0.130368,0.231766,0.610776,0.030215,4,0.451247,0.357369,0.158737,0.599121,,rest,0,0,debug,0.006000,0.012000,0.160221,0.457520,5,0.492824,0.612450
11.7671,squat,face,,0.027628,0.000000,,,,,,,,0.446838,0.356846,0.153530,0.654297,,rest,0,0,debug,0.006000,0.012000,0.158065,0.493896,5,0.490619,0.603928
11.8005,squat,face,,0.027628,0.000000,,,,,,,,0.448254,0.360389,0.143773,0.622559,,rest,0,0,debug,0.006000,0.012000,0.163238,0.606445,5,0.484693,0.593620
11.8338,squat,face,,0.027628,0.000000,,,,,,,,0.461560,0.366392,0.134225,0.592773,,rest,0,0,debug,0.006000,0.012000,0.168233,0.569336,5,0.478117,0.581894
11.8671,squat,face,,0.027628,0.000000,,,,,,,,0.467039,0.362296,0.115984,0.641113,,rest,0,0,debug,0.006000,0.012000,0.175028,0.628418,5,0.472086,0.570730
11.9005,squat,face,,0.027628,0.000000,,,,,,,,0.474475,0.362251,0.095741,0.650879,,rest,0,0,debug,0.006000,0.012000,0.186834,0.595703,5,0.466383,0.559127
11.9338,squat,face,,0.027628,0.000000,,,,,,,,0.478106,0.359789,,0.689453,,rest,0,0,debug,0.006000,0.012000,0.192834,0.514648,5,0.459295,0.545979
11.9671,squat,face,,0.027628,0.000000,,,,,,,,0.477966,0.360423,,0.551270,,rest,0,0,debug,0.006000,0.012000,0.214091,0.396973,5,0.449525,0.527751
12.0005,squat,face,,0.027628,0.000000,,,,,,,,0.472922,0.362755,,0.465332,,rest,0,0,debug,0.006000,0.012000,0.210979,0.360107,5,0.444368,0.514485
12.0338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.438391,0.501427
12.0671,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.435812,0.497244
12.1338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.430550,0.499635
12.1671,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.429119,0.500624
12.2338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.429262,0.503160
12.2672,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.432632,0.501765
12.3338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.436364,0.501124
12.3672,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.439711,0.503353
12.4338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.452372,0.519901
12.4672,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.460678,0.529619
12.5338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.474479,0.542305
12.5672,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.482014,0.551733
12.6338,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.492856,0.568749
12.6672,squat,face,,0.027628,0.000000,,,,,,,,0.480071,0.355479,,0.363037,,rest,0,0,debug,0.006000,0.012000,0.228861,0.168701,5,0.496629,0.576835
12.7005,squat,face,,0.027628,0.000000,,,,,,,,0.431790,0.357363,,0.432129,,rest,0,0,debug,0.006000,0.012000,0.216302,0.290527,5,0.501447,0.591470
12.7338,squat,face,,0.027628,0.000000,,,,,,,,0.470442,0.359009,,0.436523,,rest,0,0,debug,0.006000,0.012000,0.209568,0.407227,5,0.510461,0.611520
12.7672,squat,face,,0.027628,0.000000,,,,,,,,0.464588,0.361641,0.095049,0.626465,,rest,0,0,debug,0.006000,0.012000,0.198866,0.555664,5,0.518565,0.626817
12.8005,squat,face,,0.027628,0.000000,,,,,,,,0.465782,0.363193,0.097941,0.587402,,rest,0,0,debug,0.006000,0.012000,0.192925,0.521973,5,0.524567,0.638919
12.8338,squat,face,,0.027628,0.000000,,,,,,,,0.454959,0.366645,0.114020,0.588867,,rest,0,0,debug,0.006000,0.012000,0.185624,0.519043,5,0.530104,0.648150
12.8672,squat,face,,0.027628,0.000000,,,,,,,,,0.367405,0.127471,0.557129,,rest,0,0,debug,0.006000,0.012000,0.181034,0.408936,5,0.535489,0.658574
12.9005,squat,face,,0.027628,0.000000,,,,,,,,,0.369064,0.131576,0.588867,,rest,0,0,debug,0.006000,0.012000,0.176245,0.448486,5,0.538992,0.667492
12.9338,squat,face,,0.027628,0.000000,,,,,,,,,0.370887,0.148876,0.612305,,rest,0,0,debug,0.006000,0.012000,0.169749,0.472168,5,0.541043,0.673729
12.9672,squat,face,,0.027628,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.540732,0.675618
13.0338,squat,face,,0.027628,0.000000,,,,,,,,,0.371137,,0.423828,,rest,0,0,debug,0.006000,0.012000,0.160737,0.255859,5,0.534989,0.672736
13.0672,squat,face,,0.027628,0.000000,,,,,,,,,0.367099,0.201917,0.693848,,rest,0,0,debug,0.006000,0.012000,0.157166,0.468750,5,0.526547,0.669948
13.1005,squat,face,,0.027628,0.000000,,,,,,,,,0.362984,0.216800,0.731445,,rest,0,0,debug,0.006000,0.012000,0.149308,0.601074,5,0.517510,0.668758
13.1338,squat,face,,0.027628,0.000000,,,,,,,,,0.359201,0.213696,0.706055,,rest,0,0,debug,0.006000,0.012000,0.152777,0.649902,5,0.509271,0.661470
13.1672,squat,face,,0.027628,0.000000,,,,,,,,,0.356014,0.215603,0.699707,,rest,0,0,debug,0.006000,0.012000,0.149704,0.619629,5,0.503307,0.654162
13.2005,squat,face,,0.027628,0.000000,,,,,,,,,0.354595,0.225778,0.692383,,rest,0,0,debug,0.006000,0.012000,0.148757,0.644531,5,0.499920,0.648273
13.2339,squat,face,,0.027628,0.000000,,,,,,,,,0.352905,0.223966,0.701172,,rest,0,0,debug,0.006000,0.012000,0.146499,0.625488,5,0.496337,0.636591
13.2672,squat,face,,0.027628,0.000000,,,,,,,,,0.350859,0.205087,0.672363,,rest,0,0,debug,0.006000,0.012000,0.143606,0.607422,5,0.494520,0.629326
13.3005,squat,face,,0.027628,0.000000,,,,,,,,,0.348178,0.168122,0.631348,,rest,0,0,debug,0.006000,0.012000,0.141841,0.597656,5,0.493575,0.625300
13.3339,squat,face,,0.027628,0.000000,,,,,,,,,0.348151,0.190669,0.597656,,rest,0,0,debug,0.006000,0.012000,0.135921,0.582031,5,0.491385,0.619516
13.3672,squat,face,,0.027628,0.000000,,,,,,,,,0.348096,0.191054,0.578613,,rest,0,0,debug,0.006000,0.012000,0.133243,0.545410,5,0.489774,0.616625
13.4005,squat,face,,0.027628,0.000000,,,,,,,,,0.346935,0.191796,0.618652,,rest,0,0,debug,0.006000,0.012000,0.133981,0.571777,5,0.488155,0.614702
13.4339,squat,face,,0.027628,0.000000,,,,,,,,,0.347341,0.167477,0.638184,,rest,0,0,debug,0.006000,0.012000,0.137893,0.617188,5,0.485816,0.613054
13.4672,squat,face,,0.027628,0.000000,,,,,,,,,0.347165,0.169981,0.625977,,rest,0,0,debug,0.006000,0.012000,0.139681,0.582520,5,0.483776,0.611041
13.5005,squat,face,,0.027628,0.000000,,,,,,,,,0.348282,0.171285,0.627930,,rest,0,0,debug,0.006000,0.012000,0.140398,0.624512,5,0.482164,0.609979
13.5339,squat,face,,0.027628,0.000000,,,,,,,,,0.349353,0.204166,0.634766,,rest,0,0,debug,0.006000,0.012000,0.140976,0.600586,5,0.480732,0.610254
13.5672,squat,face,,0.027628,0.000000,,,,,,,,,0.350507,0.169958,0.633789,,rest,0,0,debug,0.006000,0.012000,0.141214,0.579102,5,0.479726,0.612149
13.6005,squat,face,,0.027628,0.000000,,,,,,,,,0.351476,0.167815,0.722168,,rest,0,0,debug,0.006000,0.012000,0.144961,0.602051,5,0.478953,0.614598
13.6339,squat,face,,0.027628,0.000000,,,,,,,,,0.352417,0.166783,0.758301,,rest,0,0,debug,0.006000,0.012000,0.145155,0.604980,5,0.478492,0.616287
13.6672,squat,face,,0.027628,0.000000,,,,,,,,,0.353612,0.164572,0.736328,,rest,0,0,debug,0.006000,0.012000,0.147159,0.611328,5,0.478575,0.618818
13.7005,squat,face,,0.027628,0.000000,,,,,,,,,0.354801,0.157056,0.630371,,rest,0,0,debug,0.006000,0.012000,0.150869,0.482666,5,0.479886,0.623620
13.7339,squat,face,,0.027628,0.000000,,,,,,,,,0.358026,,0.501953,,rest,0,0,debug,0.006000,0.012000,0.152006,0.303223,5,0.481529,0.628245
13.7672,squat,face,,0.027628,0.000000,,,,,,,,,0.356665,,0.440186,,rest,0,0,debug,0.006000,0.012000,0.151128,0.276367,5,0.483334,0.626309
13.8005,squat,face,0.025900,0.027109,0.607770,0.887510,0.092624,0.120701,0.214580,0.607770,0.025900,4,0.446939,0.359308,,0.589844,,rest,0,0,debug,0.006000,0.012000,0.150024,0.531738,5,0.485156,0.621484
13.8339,squat,face,,0.027109,0.000000,,,,,,,,0.448592,0.360237,0.175490,0.593262,,rest,0,0,debug,0.006000,0.012000,0.151060,0.582520,5,0.486380,0.616283
13.8672,squat,face,,0.027109,0.000000,,,,,,,,0.415245,0.363570,0.155797,0.633301,,rest,0,0,debug,0.006000,0.012000,0.152469,0.612305,5,0.486907,0.608366
13.9005,squat,face,,0.027109,0.000000,,,,,,,,0.460804,0.365576,0.146947,0.626465,,rest,0,0,debug,0.006000,0.012000,0.158617,0.550781,5,0.483479,0.594343
13.9339,squat,face,,0.027109,0.000000,,,,,,,,0.462326,0.367677,0.129930,0.583496,,rest,0,0,debug,0.006000,0.012000,0.166108,0.579102,5,0.478325,0.576743
13.9672,squat,face,,0.027109,0.000000,,,,,,,,0.460063,0.364431,0.116822,0.547852,,rest,0,0,debug,0.006000,0.012000,0.174185,0.450439,5,0.473185,0.561602
14.0005,squat,face,,0.027109,0.000000,,,,,,,,0.467016,0.361185,,0.428955,,rest,0,0,debug,0.006000,0.012000,0.188593,0.374512,5,0.466862,0.546542
14.0339,squat,face,,0.027109,0.000000,,,,,,,,0.474557,0.369459,,0.489014,,rest,0,0,debug,0.006000,0.012000,0.198759,0.319580,5,0.461956,0.535065
14.0672,squat,face,,0.027109,0.000000,,,,,,,,0.474691,0.368637,,0.445557,,rest,0,0,debug,0.006000,0.012000,0.200918,0.266357,5,0.457320,0.525036
14.1006,squat,face,,0.027109,0.000000,,,,,,,,0.478641,0.368811,,0.360596,,rest,0,0,debug,0.006000,0.012000,0.215993,0.305908,5,0.453672,0.517399
14.1339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.450710,0.510700
14.1672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.447448,0.504359
14.2339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.439646,0.497224
14.2672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.433538,0.493234
14.3339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.427708,0.489402
14.4006,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.427385,0.487461
14.4339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.431033,0.489923
14.4672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.434984,0.493917
14.5339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.448321,0.510596
14.5672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.456887,0.520979
14.6339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.472766,0.539222
14.6672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.477512,0.543341
14.7339,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.490992,0.559153
14.7672,squat,face,,0.027109,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.006000,0.012000,,,,0.495219,0.566208
14.8339,squat,face,,0.027109,0.000000,,,,,,,,0.481205,0.355232,,0.516602,,rest,0,0,debug,0.006000,0.012000,0.206479,0.461914,5,0.501572,0.581095
14.8672,squat,face,,0.027109,0.000000,,,,,,,,0.478425,0.357348,0.091959,0.567383,,rest,0,0,debug,0.006000,0.012000,0.200400,0.548828,5,0.506074,0.594344
