t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
18.7675,squat,face,,0.016655,0.000000,,,,,,,,,0.378764,0.166914,0.542969,,rest,0,0,debug,0.561119,0.580001,0.149285,0.450684,5,0.563977,0.644614,0.940000,0.583475,0.644025,1.164298,1.688375,-0.0333,0.935160,1.794915,0.752940,1.008370,1.840072,0.711603,1.068888,1.889295,0.883519
18.8008,squat,face,,0.016655,0.000000,,,,,,,,,0.375504,,0.434082,,rest,0,0,debug,0.561119,0.580001,0.149650,0.225830,5,0.562255,0.645097,0.940625,0.588168,0.649744,1.174307,1.708085,-0.0333,0.942041,1.817209,0.744725,1.008370,1.865207,0.704263,1.068888,1.889295,0.899824
18.8342,squat,face,,0.016655,0.000000,,,,,,,,,0.376679,,0.520996,,rest,0,0,debug,0.561119,0.580001,0.151400,0.386719,5,0.559707,0.645306,0.941806,0.590881,0.644025,1.164298,1.708085,-0.0333,0.935160,1.794915,0.729864,1.008370,1.840072,0.694236,1.060587,1.889295,0.905393
18.8675,squat,face,,0.016655,0.000000,,,,,,,,,0.374291,,0.520996,,rest,0,0,debug,0.561119,0.580001,0.148374,0.415527,5,0.557521,0.643923,0.941806,0.590881,0.644025,1.164298,1.708085,0.0000,0.935160,1.794915,0.729864,1.008370,1.840072,0.694236,1.060587,1.889295,0.905393
18.9008,squat,face,,0.016655,0.000000,,,,,,,,,0.370597,0.200290,0.615234,,rest,0,0,debug,0.561119,0.580001,0.149381,0.581543,5,0.555739,0.640056,0.942361,0.590881,0.644025,1.183815,1.729724,0.0000,0.935160,1.817209,0.715084,1.008370,1.840072,0.687710,1.068888,1.889295,0.911843
18.9342,squat,face,,0.016655,0.000000,,,,,,,,,0.367062,0.202393,0.641602,,rest,0,0,debug,0.561119,0.580001,0.151805,0.609375,5,0.555316,0.634623,0.941389,0.588168,0.641202,1.203997,1.750427,0.0000,0.935160,1.817209,0.718596,1.008370,1.865207,0.680849,1.076760,1.889295,0.911843
18.9675,squat,face,,0.016655,0.000000,,,,,,,,,0.364701,0.207346,0.665527,,rest,0,0,debug,0.561119,0.580001,0.152116,0.560547,5,0.555205,0.629913,0.940069,0.585812,0.638400,1.224876,1.750427,-0.0333,0.935160,1.817209,0.733523,1.008370,1.865207,0.677697,1.076760,1.889295,0.899824
19.0008,squat,face,,0.016655,0.000000,,,,,,,,,0.363383,0.212310,0.649414,,rest,0,0,debug,0.561119,0.580001,0.150042,0.578125,5,0.553942,0.626350,0.940069,0.585812,0.638400,1.224876,1.750427,-0.0333,0.942041,1.817209,0.740954,1.008370,1.865207,0.674571,1.076760,1.889295,0.899824
19.0342,squat,face,,0.016655,0.000000,,,,,,,,0.437028,0.361631,,0.598145,,rest,0,0,debug,0.561119,0.580001,0.147029,0.432373,5,0.552000,0.623641,0.940208,0.585812,0.638400,1.224876,1.750427,-0.0333,0.942041,1.817209,0.740954,1.008370,1.865207,0.677697,1.068888,1.889295,0.894320
19.0675,squat,face,,0.016655,0.000000,,,,,,,,,0.361278,0.223262,0.601074,,rest,0,0,debug,0.561119,0.580001,0.143778,0.485352,5,0.549633,0.620954,0.939444,0.585812,0.635628,1.213989,1.750427,-0.0333,0.942041,1.817209,0.726241,1.008370,1.865207,0.674571,1.076760,1.889295,0.878216
19.1008,squat,face,,0.016655,0.000000,,,,,,,,,0.360821,0.221621,0.606934,,rest,0,0,debug,0.561119,0.580001,0.144040,0.482910,5,0.547258,0.618014,0.939583,0.583475,0.635628,1.224876,1.750427,-0.0333,0.929219,1.817209,0.722144,1.008370,1.865207,0.674571,1.068888,1.889295,0.894320
19.1342,squat,face,,0.016655,0.000000,,,,,,,,,0.360865,0.218064,0.612305,,rest,0,0,debug,0.561119,0.580001,0.141669,0.458496,5,0.545359,0.615629,0.939097,0.581156,0.632489,1.213989,1.750427,-0.0333,0.942041,1.817209,0.708160,1.008370,1.865207,0.674571,1.076760,1.889295,0.905393
19.1675,squat,face,,0.016655,0.000000,,,,,,,,,0.361172,,0.537598,,rest,0,0,debug,0.561119,0.580001,0.143825,0.369873,5,0.543404,0.613961,0.940208,0.581156,0.635628,1.203997,1.750427,-0.0333,0.942041,1.817209,0.704263,1.000977,1.865207,0.677697,1.068888,1.889295,0.923352
19.2008,squat,face,,0.016655,0.000000,,,,,,,,,0.362753,0.250957,0.586426,,rest,0,0,debug,0.561119,0.580001,0.146551,0.443115,5,0.541587,0.612851,0.939722,0.581156,0.632489,1.203997,1.729724,-0.0333,0.942041,1.817209,0.687710,1.008370,1.865207,0.680849,1.076760,1.889295,0.942041
19.2342,squat,face,,0.016655,0.000000,,,,,,,,,0.365387,,0.452393,,rest,0,0,debug,0.561119,0.580001,0.150544,0.401123,5,0.540172,0.612558,0.939444,0.576252,0.632489,1.203997,1.729724,-0.0333,0.942041,1.817209,0.687710,1.008370,1.865207,0.684034,1.076760,1.889295,0.987463
19.2675,squat,face,,0.016655,0.000000,,,,,,,,,0.365513,0.164709,0.528320,,rest,0,0,debug,0.561119,0.580001,0.151569,0.511230,5,0.539110,0.612268,0.938542,0.571747,0.632489,1.203997,1.708085,-0.0333,0.942041,1.794915,0.684034,1.008370,1.840072,0.687710,1.076760,1.889295,1.060587
19.3008,squat,face,,0.016655,0.000000,,,,,,,,,0.368822,0.175953,0.606445,,rest,0,0,debug,0.561119,0.580001,0.149765,0.596680,5,0.538646,0.613465,0.939444,0.569521,0.627067,1.194168,1.708085,-0.0333,0.942041,1.817209,0.690958,1.008370,1.840072,0.694236,1.068888,1.889295,1.630572
19.3342,squat,face,,0.016655,0.000000,,,,,,,,,0.371692,,0.538574,,rest,0,0,debug,0.561119,0.580001,0.152106,0.529297,5,0.537754,0.614976,0.938958,0.556219,0.627067,1.164298,1.669107,-0.0333,0.942041,1.794915,0.680849,1.008370,1.840072,0.704263,1.068888,1.865207,1.648953
19.3675,squat,face,,0.016655,0.000000,,,,,,,,,0.375552,0.177765,0.737305,,rest,0,0,debug,0.561119,0.580001,0.153732,0.720703,5,0.532822,0.610224,0.938819,0.539231,0.621734,1.146050,1.612598,-0.0333,0.935160,1.794915,0.684034,1.008370,1.840072,0.708160,1.068888,1.865207,1.593774
19.4008,squat,face,,0.016655,0.000000,,,,,,,,,0.378236,,0.515625,,rest,0,0,debug,0.561119,0.580001,0.151373,0.412842,5,0.531339,0.602370,0.939722,0.523517,0.616124,1.136515,1.576596,-0.0333,0.942041,1.794915,0.841410,1.008370,1.840072,0.718596,1.076760,1.840072,1.669107
19.4342,squat,face,,0.016655,0.000000,,,,,,,,,0.378286,,0.490967,,rest,0,0,debug,0.561119,0.580001,0.150649,0.370605,5,0.533719,0.595827,0.940694,0.510468,0.610974,1.101668,1.526079,-0.0333,0.935160,1.771624,0.851913,1.008370,1.817209,0.722144,1.068888,1.840072,1.008370
19.4675,squat,face,,0.016655,0.000000,,,,,,,,,0.378726,0.165487,0.547852,,rest,0,0,debug,0.561119,0.580001,0.153425,0.545898,5,0.533620,0.586778,0.940694,0.504929,0.608436,1.076760,1.462855,-0.0333,0.935160,1.771624,0.827139,1.008370,1.794915,0.760772,1.076760,1.840072,0.929219
19.5008,squat,face,,0.016655,0.000000,,,,,,,,0.459066,0.379872,0.149463,0.595215,,rest,0,0,debug,0.561119,0.580001,0.157386,0.555176,5,0.532217,0.576500,0.940417,0.504929,0.613541,1.037485,1.378196,-0.0333,0.942041,1.750427,0.808208,1.008370,1.750427,0.764749,1.068888,1.840072,0.883519
19.5342,squat,face,,0.016655,0.000000,,,,,,,,0.488656,0.380494,0.131540,0.585938,,rest,0,0,debug,0.561119,0.580001,0.162893,0.545898,5,0.530985,0.565088,0.939306,0.504929,0.621734,1.008370,1.302796,-0.0333,0.942041,1.750427,0.795026,1.008370,1.688375,0.752940,1.076760,1.817209,0.856903
19.5675,squat,face,,0.016655,0.000000,,,,,,,,0.489967,0.380346,0.093991,0.656738,,rest,0,0,debug,0.561119,0.580001,0.173504,0.625000,5,0.529713,0.555065,0.937639,0.504929,0.629765,0.966947,1.235223,-0.0333,0.935160,1.750427,0.777525,1.008370,1.339437,0.733523,1.068888,1.794915,0.812693
19.6009,squat,face,,0.016655,0.000000,,,,,,,,0.493915,0.375468,0.089985,0.676270,,rest,0,0,debug,0.561119,0.580001,0.180996,0.629395,5,0.528802,0.545470,0.937639,0.504929,0.629765,0.966947,1.235223,0.0000,0.935160,1.750427,0.777525,1.008370,1.339437,0.733523,1.068888,1.794915,0.812693
19.6342,squat,face,,0.016655,0.000000,,,,,,,,0.498152,0.370076,0.046839,0.674316,,rest,0,0,debug,0.561119,0.580001,0.187816,0.586914,5,0.527347,0.535889,0.934861,0.512256,0.632489,0.929219,1.052952,0.0000,0.942041,1.750427,0.756835,1.008370,1.060587,0.715084,1.068888,1.771624,0.773409
19.6675,squat,face,,0.016655,0.000000,,,,,,,,0.498765,0.363118,,0.499023,,rest,0,0,debug,0.561119,0.580001,0.196637,0.429443,5,0.526661,0.528569,0.932778,0.529473,0.600585,0.888884,0.966947,0.0000,0.935160,1.708085,0.726241,1.008370,0.987463,0.687710,1.076760,1.688375,0.722144
19.7009,squat,face,,0.016655,0.000000,,,,,,,,0.495995,0.357497,,0.509277,,rest,0,0,debug,0.561119,0.580001,0.209670,0.442871,5,0.524855,0.522038,0.931528,0.537251,0.556219,0.846979,0.883519,0.0000,0.942041,1.630572,0.684034,1.000977,0.917560,0.655990,1.076760,1.526079,0.674571
19.7342,squat,face,0.006850,0.013714,0.605758,0.490709,0.411430,0.062074,0.110353,0.605758,0.006850,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.519620,0.513995,0.926111,0.446382,0.463766,0.756835,0.760772,-0.0333,0.923352,0.680849,0.603062,0.917560,0.841410,0.588168,1.076760,1.110027,0.567312
19.7675,squat,face,,0.013714,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.508636,0.503122,0.924514,0.405705,0.422791,0.708160,0.704263,-0.0333,0.899824,0.535285,0.558342,0.878216,0.812693,0.551723,1.060587,0.489484,0.473197
19.8009,squat,face,,0.013714,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.495748,0.490984,0.919653,0.329895,0.352617,0.578857,0.635628,-0.0667,0.851913,0.447944,0.496122,0.817238,0.752940,0.494686,1.037485,0.386998,0.401252
19.8675,squat,face,0.012311,0.012998,0.667683,0.478706,0.382982,0.083215,0.147938,0.667683,0.012311,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.481310,0.473271,0.917569,0.299415,0.323845,0.535285,0.610974,-0.0333,0.822490,0.429170,0.479399,0.790122,0.722144,0.474953,1.022465,0.354325,0.329895
19.9009,squat,face,0.013252,0.013074,0.698946,0.476407,0.379588,0.086339,0.153491,0.698946,0.013252,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.479044,0.474224,0.916250,0.276159,0.299941,0.508692,0.595695,-0.0333,0.795026,0.573991,0.462511,0.777525,0.697548,0.463766,1.015369,0.327574,0.285078
19.9342,squat,face,0.014713,0.013566,0.697022,0.476708,0.371158,0.090973,0.161730,0.697022,0.014713,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.475999,0.473965,0.913958,0.261091,0.285078,0.490891,0.581156,-0.0333,0.764749,0.641202,0.456328,0.760772,0.677697,0.456328,1.008370,0.309178,0.266389
19.9675,squat,face,0.015559,0.014164,0.661622,0.473378,0.364202,0.093552,0.166314,0.661622,0.015559,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.473931,0.472273,0.910833,0.256384,0.278412,0.487619,0.571747,-0.0667,0.744725,0.641202,0.455111,0.756835,0.655990,0.459605,1.030173,0.305125,0.259109
20.0342,squat,face,0.017914,0.016077,0.681974,0.474365,0.349818,0.100384,0.178460,0.681974,0.017914,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.473012,0.463592,0.911875,0.266944,0.286673,0.499512,0.578857,-0.0333,0.752940,0.649744,0.463766,0.760772,0.653060,0.465454,1.044894,0.317421,0.268907
20.0675,squat,face,0.017200,0.016414,0.612970,0.473219,0.351954,0.098361,0.174863,0.612970,0.017200,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.475827,0.461928,0.915000,0.286193,0.305854,0.523517,0.593279,-0.0333,0.777525,0.641202,0.479399,0.768767,0.668407,0.478057,1.052952,0.336840,0.289592
20.1009,squat,face,0.019061,0.017208,0.691042,0.478674,0.344139,0.103546,0.184082,0.691042,0.019061,4,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.482000,0.465239,0.916319,0.311815,0.332252,0.556219,0.605917,-0.0333,0.795026,0.624387,0.496122,0.785877,0.687710,0.496122,1.060587,0.371012,0.318804
20.1342,squat,face,0.016086,0.016871,0.657365,0.433630,0.469821,0.095124,0.169109,0.657365,0.016086,2,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.488911,0.467052,0.920069,0.377860,0.394757,0.668407,0.644025,-0.0667,0.836601,0.635628,0.541512,0.831844,0.740954,0.541512,1.076760,1.174307,0.396899
20.2009,squat,face,0.010497,0.013620,0.652893,0.448299,0.485012,0.076842,0.136607,0.652893,0.010497,2,,0.331452,,0.500977,,rest,0,0,debug,0.561119,0.580001,0.263885,0.327881,5,0.507362,0.481446,0.920069,0.377860,0.394757,0.668407,0.644025,0.0000,0.836601,0.635628,0.541512,0.831844,0.740954,0.541512,1.076760,1.174307,0.396899
20.2342,squat,face,0.009119,0.012270,0.595597,0.452711,0.491058,0.071618,0.127321,0.595597,0.009119,2,,0.340131,,0.489502,,rest,0,0,debug,0.561119,0.580001,0.253027,0.320801,5,0.521836,0.498977,0.917639,0.410585,0.426311,0.715084,0.687710,0.0000,0.861952,0.646873,0.565121,0.867062,0.781679,0.569521,1.076760,1.268110,0.425249
20.2675,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.534981,0.520410,0.924375,0.470156,0.479399,0.777525,0.795026,-0.0333,0.911843,0.708160,0.610974,0.935160,0.856903,0.621734,1.076760,1.669107,0.490891
20.3009,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.545492,0.541148,0.929444,0.482564,0.517695,0.836601,0.948147,-0.0667,0.942041,0.856903,0.655990,1.008370,0.966947,0.674571,1.076760,1.771624,0.567312
20.3676,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.560062,0.581034,0.933056,0.481202,0.525398,0.872231,1.101668,-0.0333,0.942041,1.688375,0.653060,1.000977,1.279198,0.697548,1.068888,1.794915,0.603062
20.4009,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.567671,0.602480,0.934167,0.482564,0.531396,0.911843,1.314503,-0.0333,0.935160,1.750427,0.655990,1.008370,1.688375,0.715084,1.076760,1.794915,0.638400
20.4342,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.575478,0.621683,0.939167,0.489484,0.549649,1.008370,1.526079,-0.0667,0.935160,1.771624,0.690958,1.008370,1.794915,0.740954,1.076760,1.840072,0.697548
20.5009,squat,face,,0.012270,0.000000,,,,,,,,,0.383202,0.120628,0.393066,,rest,0,0,debug,0.561119,0.580001,0.184047,0.373779,5,0.586978,0.655303,0.940556,0.496122,0.560482,1.068888,1.593774,-0.0333,0.942041,1.794915,0.687710,1.000977,1.817209,0.752940,1.068888,1.865207,0.733523
20.5342,squat,face,,0.012270,0.000000,,,,,,,,,0.383540,,0.493896,,rest,0,0,debug,0.561119,0.580001,0.169378,0.330322,5,0.590414,0.668878,0.941319,0.501469,0.573991,1.110027,1.612598,-0.0333,0.935160,1.794915,0.624387,1.008370,1.817209,0.749084,1.076760,1.889295,0.708160
20.5676,squat,face,,0.012270,0.000000,,,,,,,,,0.387639,0.147360,0.489746,,rest,0,0,debug,0.561119,0.580001,0.170790,0.431396,5,0.594955,0.680061,0.941458,0.506679,0.588168,1.127747,1.612598,-0.0333,0.935160,1.794915,0.603062,1.008370,1.840072,0.733523,1.076760,1.889295,0.616124
20.6009,squat,face,,0.012270,0.000000,,,,,,,,,0.389376,0.151983,0.575195,,rest,0,0,debug,0.561119,0.580001,0.170643,0.559570,5,0.598536,0.686179,0.940208,0.515869,0.600585,1.119122,1.630572,-0.0333,0.935160,1.794915,0.616124,1.008370,1.840072,0.726241,1.076760,1.889295,0.653060
20.6342,squat,face,,0.012270,0.000000,,,,,,,,,0.389979,,0.467041,,rest,0,0,debug,0.561119,0.580001,0.166201,0.429443,5,0.593613,0.684895,0.938958,0.531396,0.613541,1.127747,1.630572,-0.0333,0.935160,1.794915,0.641202,1.008370,1.840072,0.718596,1.076760,1.889295,0.694236
20.6676,squat,face,,0.012270,0.000000,,,,,,,,,,,,,rest,0,0,debug,0.561119,0.580001,,,,0.588946,0.682334,0.938403,0.543524,0.624387,1.127747,1.648953,-0.0333,0.935160,1.794915,0.655990,1.008370,1.840072,0.711603,1.068888,1.889295,0.737220
20.7009,squat,face,,0.012270,0.000000,,,,,,,,,0.387965,,0.491211,,rest,0,0,debug,0.561119,0.580001,0.151403,0.303955,5,0.586036,0.679243,0.938958,0.560482,0.629765,1.136515,1.648953,-0.0333,0.935160,1.794915,0.668407,1.008370,1.840072,0.704263,1.076760,1.889295,0.764749
20.7342,squat,face,,0.012270,0.000000,,,,,,,,,0.384629,,0.426270,,rest,0,0,debug,0.561119,0.580001,0.149310,0.265137,5,0.582971,0.675871,0.939722,0.571747,0.632489,1.146050,1.648953,-0.0333,0.929219,1.794915,0.690958,1.008370,1.840072,0.700890,1.076760,1.889295,0.785877
20.7676,squat,face,,0.012270,0.000000,,,,,,,,,0.383234,,0.373291,,rest,0,0,debug,0.561119,0.580001,0.144017,0.225830,5,0.579089,0.672220,0.940278,0.576252,0.635628,1.155103,1.669107,-0.0333,0.935160,1.794915,0.687710,1.008370,1.840072,0.690958,1.068888,1.889295,0.803767
20.8009,squat,face,,0.012270,0.000000,,,,,,,,,0.383315,,0.488770,,rest,0,0,debug,0.561119,0.580001,0.149058,0.475342,5,0.574534,0.665029,0.940486,0.578857,0.635628,1.164298,1.688375,-0.0333,0.935160,1.794915,0.680849,1.008370,1.840072,0.687710,1.076760,1.889295,0.841410
20.8342,squat,face,,0.012270,0.000000,,,,,,,,,0.381311,,0.404053,,rest,0,0,debug,0.561119,0.580001,0.150040,0.331787,5,0.572223,0.659617,0.940903,0.578857,0.632489,1.183815,1.688375,-0.0333,0.935160,1.794915,0.690958,1.008370,1.840072,0.680849,1.068888,1.889295,0.867062
20.8676,squat,face,,0.012270,0.000000,,,,,,,,,0.379673,0.228792,0.642578,,rest,0,0,debug,0.561119,0.580001,0.143442,0.565430,5,0.571653,0.655766,0.941111,0.581156,0.632489,1.194168,1.708085,-0.0333,0.935160,1.794915,0.694236,1.008370,1.865207,0.677697,1.076760,1.889295,0.867062
20.9009,squat,face,,0.012270,0.000000,,,,,,,,,0.378993,0.255156,0.567871,,rest,0,0,debug,0.561119,0.580001,0.143457,0.530273,5,0.569870,0.649833,0.940694,0.581156,0.632489,1.194168,1.708085,-0.0333,0.935160,1.794915,0.697548,1.008370,1.865207,0.674571,1.068888,1.889295,0.867062
20.9342,squat,face,,0.012270,0.000000,,,,,,,,,0.377118,0.232778,0.556641,,rest,0,0,debug,0.561119,0.580001,0.141732,0.520996,5,0.567854,0.644584,0.940139,0.581156,0.629765,1.194168,1.729724,-0.0333,0.942041,1.817209,0.694236,1.008370,1.865207,0.671475,1.068888,1.889295,0.861952
20.9676,squat,face,,0.012270,0.000000,,,,,,,,,0.375800,0.263947,0.472656,,rest,0,0,debug,0.561119,0.580001,0.142634,0.450684,5,0.565325,0.640473,0.940694,0.578857,0.629765,1.194168,1.729724,-0.0333,0.935160,1.794915,0.694236,1.008370,1.840072,0.668407,1.076760,1.889295,0.856903
21.0009,squat,face,,0.012270,0.000000,,,,,,,,,0.375048,0.265805,0.459717,,rest,0,0,debug,0.561119,0.580001,0.141974,0.410400,5,0.562083,0.635776,0.940764,0.576252,0.629765,1.194168,1.729724,-0.0333,0.942041,1.817209,0.687710,1.008370,1.865207,0.671475,1.084739,1.889295,0.846979
21.0342,squat,face,,0.012270,0.000000,,,,,,,,,0.374736,,0.430664,,rest,0,0,debug,0.561119,0.580001,0.139525,0.361084,5,0.558718,0.631357,0.939444,0.573991,0.627067,1.183815,1.729724,-0.0333,0.942041,1.794915,0.687710,1.008370,1.840072,0.671475,1.068888,1.889295,0.836601
21.0676,squat,face,,0.012270,0.000000,,,,,,,,,0.374392,0.262498,0.486572,,rest,0,0,debug,0.561119,0.580001,0.140885,0.389893,5,0.555295,0.626876,0.938819,0.571747,0.627067,1.183815,1.729724,-0.0333,0.935160,1.794915,0.680849,1.000977,1.865207,0.674571,1.068888,1.889295,0.808208
21.1009,squat,face,,0.012270,0.000000,,,,,,,,,0.374875,,0.458984,,rest,0,0,debug,0.561119,0.580001,0.141814,0.344238,5,0.551192,0.621784,0.938750,0.569521,0.624387,1.183815,1.708085,-0.0333,0.935160,1.794915,0.677697,1.008370,1.840072,0.674571,1.068888,1.889295,0.831844
21.1343,squat,face,,0.012270,0.000000,,,,,,,,,0.375458,,0.438232,,rest,0,0,debug,0.561119,0.580001,0.143723,0.302734,5,0.548554,0.618585,0.939306,0.567312,0.624387,1.183815,1.708085,-0.0333,0.942041,1.794915,0.674571,1.000977,1.840072,0.677697,1.076760,1.889295,0.822490
21.1676,squat,face,,0.012270,0.000000,,,,,,,,,0.375691,,0.479004,,rest,0,0,debug,0.561119,0.580001,0.146745,0.402100,5,0.546263,0.616373,0.939167,0.562637,0.621734,1.174307,1.708085,-0.0333,0.935160,1.794915,0.674571,1.008370,1.840072,0.677697,1.076760,1.889295,0.768767
21.2009,squat,face,,0.012270,0.000000,,,,,,,,,0.376436,0.209218,0.625000,,rest,0,0,debug,0.561119,0.580001,0.146408,0.583008,5,0.543857,0.615707,0.939236,0.556219,0.621734,1.174307,1.688375,-0.0333,0.935160,1.794915,0.668407,1.008370,1.840072,0.687710,1.076760,1.889295,0.827139
21.2343,squat,face,,0.012270,0.000000,,,,,,,,,0.379351,0.169554,0.649902,,rest,0,0,debug,0.561119,0.580001,0.143790,0.565918,5,0.542187,0.617465,0.938750,0.545551,0.616124,1.155103,1.688375,-0.0333,0.935160,1.794915,0.664934,1.000977,1.840072,0.687710,1.068888,1.889295,0.905393
21.2676,squat,face,,0.012270,0.000000,,,,,,,,,0.379571,0.166234,0.644531,,rest,0,0,debug,0.561119,0.580001,0.144062,0.613281,5,0.540996,0.621545,0.939375,0.525398,0.610974,1.136515,1.688375,-0.0333,0.935160,1.794915,0.646873,1.008370,1.840072,0.690958,1.076760,1.865207,0.966947
21.3009,squat,face,0.042352,0.021295,0.596417,-0.005640,0.118131,0.154346,0.274394,0.596417,0.042352,2,,0.377110,,0.326904,,rest,0,0,debug,0.561119,0.580001,0.003680,0.280029,5,0.538498,0.625222,0.939722,0.515869,0.603062,1.110027,1.669107,-0.0333,0.935160,1.794915,0.638400,1.008370,1.840072,0.697548,1.076760,1.840072,0.960600
21.3343,squat,face,,0.021295,0.000000,,,,,,,,,0.381038,,0.387939,,rest,0,0,debug,0.561119,0.580001,0.155506,0.285889,5,0.536098,0.625574,0.939722,0.515869,0.603062,1.110027,1.669107,0.0000,0.935160,1.794915,0.638400,1.008370,1.840072,0.697548,1.076760,1.840072,0.960600
21.3676,squat,face,,0.021295,0.000000,,,,,,,,,0.381594,,0.460938,,rest,0,0,debug,0.561119,0.580001,0.156030,0.386230,5,0.536175,0.624784,0.938889,0.499512,0.595695,1.101668,1.648953,0.0000,0.935160,1.771624,0.677697,1.008370,1.817209,0.700890,1.068888,1.817209,0.994175
21.4009,squat,face,,0.021295,0.000000,,,,,,,,,0.382044,,0.479004,,rest,0,0,debug,0.561119,0.580001,0.159106,0.449707,5,0.533666,0.623023,0.940139,0.481202,0.581156,1.068888,1.648953,0.0000,0.935160,1.750427,0.655990,1.008370,1.840072,0.704263,1.076760,1.771624,0.954332
21.4343,squat,face,,0.021295,0.000000,,,,,,,,,0.380437,0.160521,0.366455,,rest,0,0,debug,0.561119,0.580001,0.167579,0.351074,5,0.531327,0.620634,0.939722,0.473197,0.567312,1.030173,1.612598,0.0000,0.942041,1.750427,0.644025,1.008370,1.817209,0.715084,1.076760,1.708085,0.923352
21.4676,squat,face,,0.021295,0.000000,,,,,,,,0.488327,0.381116,0.155278,0.540039,,rest,0,0,debug,0.561119,0.580001,0.177593,0.447510,5,0.528278,0.615300,0.941875,0.465454,0.558342,0.987463,1.593774,0.0000,0.935160,1.708085,0.653060,1.008370,1.817209,0.740954,1.076760,1.612598,0.899824
21.5009,squat,face,,0.021295,0.000000,,,,,,,,0.488050,0.378990,0.130908,0.602539,,rest,0,0,debug,0.561119,0.580001,0.184535,0.596191,5,0.524826,0.607829,0.940208,0.453498,0.556219,0.923352,1.558600,-0.0333,0.905393,1.669107,0.764749,1.000977,1.817209,0.726241,0.994175,1.174307,0.831844
