t,exercise,source,raw,smoothed,confidence,face_x,face_y,face_w,face_h,face_conf,face_area,orientation,pose_nose_y,pose_shoulder_y,pose_hip_y,pose_conf,event,phase,armed,rep_count,state,low,high,pose_shoulder_w,pose_shoulder_conf,pose_orientation,luma_mean,luma_center,depth_valid,depth_p05,depth_p10,depth_median,depth_center,depth_age,depth_g0,depth_g1,depth_g2,depth_g3,depth_g4,depth_g5,depth_g6,depth_g7,depth_g8
6.6670,pushUp,face,0.468750,0.441668,0.721801,0.078163,0.485756,0.912871,0.513490,0.721801,0.468750,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.537187,0.430563,0.916181,0.174149,0.176066,0.209493,0.193062,-0.0333,0.245209,0.260958,0.189910,0.207624,0.183119,0.183776,0.248544,0.229802,0.192770
6.7003,pushUp,face,0.373345,0.421170,0.719429,0.134091,0.496173,0.814693,0.458265,0.719429,0.373345,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.565638,0.452901,0.916528,0.188651,0.192770,0.233575,0.216582,-0.0333,0.284444,1.655612,0.204963,0.231674,0.204147,0.198142,0.276607,0.257157,0.208980
6.7336,pushUp,face,0.293569,0.382888,0.823839,0.190613,0.488602,0.722426,0.406365,0.823839,0.293569,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.593822,0.465673,0.923819,0.214585,0.221837,0.284919,0.267363,-0.0667,0.769925,1.693958,0.231674,0.287156,0.249999,0.228367,0.884283,0.313150,0.246866
6.8003,pushUp,face,0.211400,0.295427,0.843461,0.239672,0.466328,0.613043,0.344837,0.843461,0.211400,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.641345,0.476739,0.928056,0.227151,0.237037,0.313150,0.292571,-0.0333,0.823150,1.715243,0.245209,0.320801,0.273942,0.243578,0.962404,0.339973,0.267363
6.8336,pushUp,face,0.180680,0.261001,0.849805,0.259216,0.460068,0.566752,0.318798,0.849805,0.180680,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.657940,0.478600,0.930417,0.241509,0.252216,0.339297,0.316636,-0.0333,0.857621,1.715243,0.260427,0.356050,0.299239,0.260030,1.024511,1.062792,0.287802
6.8670,pushUp,face,0.155935,0.229480,0.850953,0.275309,0.451418,0.526515,0.296165,0.850953,0.155935,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.669612,0.479995,0.934306,0.270327,0.283186,0.396899,0.365193,-0.0667,0.895888,1.735592,0.290744,0.787087,0.352617,0.291904,1.112438,1.898054,0.326738
6.9336,pushUp,face,0.120684,0.173993,0.874442,0.302497,0.435800,0.463195,0.260547,0.874442,0.120684,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.677779,0.475820,0.934722,0.286033,0.299239,0.427736,0.391436,-0.0333,0.912656,1.735592,0.308992,0.837971,0.377860,0.307692,1.147982,1.948620,0.345013
6.9670,pushUp,face,0.109940,0.154776,0.843461,0.308698,0.423287,0.442095,0.248679,0.843461,0.109940,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.679922,0.485954,0.935903,0.301887,0.316636,0.506928,0.416598,-0.0333,0.918383,1.735592,0.329049,0.895888,0.399064,0.325907,1.166951,1.976825,0.362606
7.0003,pushUp,face,0.096700,0.137353,0.855246,0.321719,0.417791,0.414623,0.233225,0.855246,0.096700,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.681383,0.505780,0.937431,0.334421,0.350924,0.765894,0.465454,-0.0667,0.912656,1.735592,0.371821,1.002937,0.442524,0.363378,1.186558,2.003906,0.393543
7.0670,pushUp,face,0.081163,0.108695,0.894318,0.332026,0.400995,0.379854,0.213668,0.894318,0.081163,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.678998,0.538207,0.938264,0.350924,0.367288,0.795647,0.486228,-0.0333,0.912656,1.756431,0.393543,1.024511,0.464188,0.382947,1.177010,2.003906,0.405705
7.1003,pushUp,face,0.072987,0.097982,0.886917,0.338639,0.395791,0.360214,0.202621,0.886917,0.072987,5,,,,,,peaked,1,2,debug,0.094581,0.245758,,,,0.676189,0.550936,0.938681,0.366237,0.384096,0.823150,0.508692,-0.0333,0.912656,1.756431,0.408293,1.031738,0.481202,0.397823,1.177010,2.003906,0.417618
7.1336,pushUp,face,0.069600,0.089467,0.882501,0.342488,0.387704,0.351757,0.197863,0.882501,0.069600,5,,,,,rep,rest,1,3,debug,0.094581,0.245758,,,,0.671927,0.561374,0.940000,0.380952,0.396899,0.842797,0.529473,-0.0333,0.918383,1.756431,0.421399,1.031738,0.499998,0.412902,1.186558,2.003906,0.430252
7.1670,pushUp,face,0.062806,0.081468,0.898675,0.350635,0.382047,0.334148,0.187958,0.898675,0.062806,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.667733,0.570899,0.939097,0.391436,0.408293,0.868532,0.545841,-0.0333,0.912656,1.756431,0.430252,1.024511,0.516129,0.426665,1.177010,2.032753,0.442524
7.2336,pushUp,face,0.057404,0.069195,0.912693,0.354613,0.371442,0.319455,0.179693,0.912693,0.057404,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.659511,0.581417,0.939097,0.404743,0.423839,0.890435,0.588505,-0.0333,0.912656,1.756431,0.442524,1.031738,0.537532,0.445217,1.177010,2.032753,0.459605
7.2670,pushUp,face,0.055917,0.065212,0.915097,0.355048,0.366737,0.315290,0.177351,0.915097,0.055917,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.654935,0.584432,0.938264,0.408293,0.427736,0.901407,0.619105,-0.0333,0.912656,1.756431,0.446382,1.031738,0.543811,0.452294,1.186558,2.032753,0.464188
7.3003,pushUp,face,0.057853,0.063004,0.926234,0.355374,0.362613,0.320701,0.180394,0.926234,0.057853,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.650365,0.584665,0.939028,0.409273,0.429170,0.901407,1.216872,-0.0333,0.918383,1.756431,0.447944,1.031738,0.543811,0.453498,1.186558,2.032753,0.464188
7.3337,pushUp,face,0.056943,0.061185,0.923859,0.351946,0.362493,0.318169,0.178970,0.923859,0.056943,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.645438,0.581643,0.938194,0.409273,0.427736,0.895888,0.596042,-0.0333,0.912656,1.756431,0.445217,1.031738,0.539515,0.452294,1.177010,2.032753,0.457961
7.4003,pushUp,face,0.056090,0.058586,0.926761,0.346067,0.367465,0.315776,0.177624,0.926761,0.056090,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.634866,0.567331,0.939583,0.399064,0.415247,0.868532,0.547885,-0.0333,0.912656,1.756431,0.435743,1.031738,0.514314,0.439485,1.177010,2.032753,0.443674
7.4337,pushUp,face,0.059085,0.058736,0.910818,0.341835,0.367382,0.324100,0.182306,0.910818,0.059085,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.628822,0.555822,0.939306,0.388172,0.404743,0.842797,0.527563,-0.0333,0.912656,1.756431,0.425249,1.031738,0.494686,0.427736,1.177010,2.032753,0.435743
7.4670,pushUp,face,0.062580,0.059889,0.918824,0.334553,0.369930,0.333547,0.187620,0.918824,0.062580,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.621789,0.540519,0.939236,0.376747,0.392336,0.818545,0.505179,-0.0333,0.912656,1.756431,0.412902,1.031738,0.474953,0.415247,1.177010,2.003906,0.425249
7.5003,pushUp,face,0.068026,0.062330,0.914296,0.329298,0.371071,0.347756,0.195613,0.914296,0.068026,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.614883,0.522749,0.938472,0.346649,0.358794,0.761338,0.457961,-0.0667,0.912656,1.735592,0.375918,1.016880,0.431703,0.381805,1.177010,2.003906,0.392336
7.5670,pushUp,face,0.078488,0.070571,0.893772,0.312598,0.380479,0.373544,0.210118,0.893772,0.078488,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.599520,0.474873,0.937361,0.329049,0.340879,0.719101,0.431703,-0.0333,0.912656,1.715243,0.358794,0.962404,0.406995,0.360563,1.177010,2.003906,0.373996
7.6003,pushUp,face,0.086938,0.075482,0.885539,0.302543,0.385688,0.393138,0.221140,0.885539,0.086938,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.590201,0.444778,0.936042,0.309740,0.320801,0.473197,0.402516,-0.0333,0.912656,1.715243,0.341561,0.906997,0.382947,0.338400,1.177010,1.976825,0.353591
7.6337,pushUp,face,0.100348,0.082942,0.876673,0.286719,0.387770,0.422371,0.237583,0.876673,0.100348,5,,,,,,rest,1,3,debug,0.094581,0.245758,,,,0.579894,0.410219,0.934306,0.288939,0.300646,0.409273,0.373996,-0.0333,0.901407,1.715243,0.323845,0.837971,0.354325,0.316636,1.157714,1.948620,0.331391
7.7003,pushUp,face,0.125923,0.104863,0.853817,0.265752,0.404895,0.473142,0.266142,0.853817,0.125923,5,,,,,,leaving,1,3,debug,0.094581,0.245758,,,,0.555264,0.337265,0.930486,0.246866,0.255744,0.339973,0.312386,-0.0333,0.852621,1.693958,0.280394,0.715581,0.290085,0.266250,1.062792,1.282403,0.283186
7.7337,pushUp,face,0.153524,0.119462,0.855246,0.237844,0.404579,0.522429,0.293866,0.855246,0.153524,5,,,,,,leaving,1,3,debug,0.094581,0.245758,,,,0.538434,0.322724,0.926111,0.230216,0.236599,0.308992,0.284444,-0.0333,0.809485,1.655612,0.260427,0.311056,0.261892,0.243114,0.989371,0.345013,0.258586
7.7670,pushUp,face,0.188724,0.140241,0.864050,0.215328,0.401951,0.579232,0.325818,0.864050,0.188724,5,,,,,,leaving,1,3,debug,0.094581,0.245758,,,,0.518636,0.321775,0.921528,0.215488,0.221262,0.274972,0.257157,-0.0333,0.745812,1.598750,0.238583,0.274972,0.235510,0.227151,0.901407,0.304399,0.237037
7.8337,pushUp,face,0.252762,0.197629,0.861220,0.170029,0.426434,0.670339,0.377066,0.861220,0.252762,5,,,,,,leaving,1,3,debug,0.094581,0.245758,,,,0.464083,0.302705,0.916181,0.181303,0.183644,0.216765,0.196469,-0.0333,0.252590,0.253089,0.198756,0.216215,0.184571,0.191760,0.252216,0.246391,0.198142
7.8670,pushUp,face,0.309325,0.231139,0.773398,0.143585,0.438556,0.741560,0.417128,0.773398,0.309325,5,,,,,,leaving,1,3,debug,0.094581,0.245758,,,,0.425882,0.294364,0.866667,0.162231,0.166884,0.191187,0.171009,-0.0333,0.218803,0.227151,0.180155,0.189209,0.162436,0.176309,0.215852,0.196018,0.181047
7.9003,pushUp,face,0.385856,0.277555,0.747718,0.106105,0.453327,0.828230,0.465880,0.747718,0.385856,5,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.390619,0.285545,0.583750,0.159600,0.161209,0.174387,0.181560,-0.0333,0.178273,0.212624,0.166450,0.166233,0.191473,0.164947,0.176796,0.204963,0.169874
7.9337,pushUp,face,0.495049,0.342806,0.708486,0.050093,0.456309,0.938130,0.527698,0.708486,0.495049,5,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.369253,0.276309,0.211944,0.159006,0.160401,0.183776,0.172856,-0.0333,0.176551,0.220120,0.183776,,0.171009,0.169648,0.166233,0.207118,0.171237
8.0003,pushUp,face,0.368156,0.355735,0.592103,0.247799,0.005373,0.809011,0.455069,0.592103,0.368156,7,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.350325,0.258053,0.067292,0.160100,0.162849,0.215488,0.164524,-0.0333,0.167869,1.715243,0.170895,,,,,0.177901,0.163578
8.0337,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.348740,0.254510,0.037083,0.163997,0.178771,1.735592,,-0.0667,,1.735592,0.177654,,,,,,
8.1003,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.343913,0.258379,0.037153,0.174149,0.192770,1.735592,,-0.0333,,1.756431,0.194381,,,,,,
8.1337,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.342648,0.263527,0.038750,0.174982,0.187959,1.715243,,-0.0333,,1.735592,0.191187,,,,,,
8.1670,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.350466,0.275647,0.047153,0.166993,0.184305,1.715243,2.123379,-0.0667,,1.735592,0.193352,,,,,,
8.2337,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.395305,0.308949,0.056389,0.159402,0.162231,1.693958,0.158710,-0.0333,,1.735592,0.178771,,,,,,0.159204
8.2670,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.430210,0.326693,0.138125,0.159402,0.161006,0.179649,0.163057,-0.0667,0.166018,1.693958,0.184305,0.765894,0.161718,0.161310,0.301176,0.183644,0.166233
8.3337,pushUp,face,,0.355735,0.000000,,,,,,,,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.477958,0.376816,0.237778,0.159402,0.161006,0.180155,0.169424,-0.0333,0.176796,0.212978,0.182206,,0.174625,0.163161,0.161310,0.199532,0.172043
8.3670,pushUp,face,0.511799,0.402556,0.581494,-0.038258,0.012485,0.536551,0.953868,0.581494,0.511799,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.496397,0.408769,0.790347,0.163057,0.165910,0.183381,0.182727,-0.0667,0.203498,0.221837,0.177408,0.176066,0.168199,0.177901,0.187408,0.179021,0.185776
8.4337,pushUp,face,0.526650,0.465845,0.726520,0.023427,0.037841,0.544280,0.967609,0.726520,0.526650,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.537410,0.451023,0.915417,0.172043,0.176309,0.201575,0.187408,-0.0333,0.228980,0.258064,0.192337,0.196772,0.179272,0.194677,0.215488,0.189910,0.203173
8.4670,pushUp,face,0.423925,0.453269,0.783746,0.077887,0.088272,0.488322,0.868127,0.783746,0.423925,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.558292,0.463966,0.918194,0.206451,0.211745,0.248544,0.236380,-0.0667,0.698021,1.674570,0.220120,0.243578,0.220880,0.226147,0.288449,0.279933,0.241509
8.5337,pushUp,face,0.298676,0.374425,0.857811,0.163341,0.151094,0.409885,0.728684,0.857811,0.298676,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.604324,0.471997,0.921181,0.219931,0.228980,0.274531,0.258586,-0.0333,0.753495,1.693958,0.234431,0.269757,0.243114,0.240150,0.823150,0.306403,0.260427
8.5670,pushUp,face,0.253252,0.338071,0.839689,0.201004,0.184461,0.377431,0.670988,0.839689,0.253252,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.627162,0.470594,0.925903,0.232727,0.244041,0.303677,0.282716,-0.0333,0.813990,1.693958,0.249026,0.298716,0.267782,0.253464,0.918383,0.334421,0.279324
8.6004,pushUp,face,0.218461,0.302187,0.844618,0.233317,0.210647,0.350549,0.623198,0.844618,0.218461,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.645639,0.470553,0.931181,0.260030,0.272920,0.359802,0.334421,-0.0667,0.878970,1.715243,0.275565,0.734050,0.320801,0.284444,1.054583,1.271256,0.318012
8.6670,pushUp,face,0.156724,0.227999,0.845484,0.293273,0.257989,0.296913,0.527845,0.845484,0.156724,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.671360,0.474426,0.932778,0.274972,0.288939,0.392336,0.360563,-0.0333,0.895888,1.715243,0.291405,0.791345,0.345712,0.299941,1.112438,1.923004,0.336840
8.7004,pushUp,face,0.133808,0.199740,0.847215,0.319489,0.276405,0.274348,0.487730,0.847215,0.133808,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.676066,0.471175,0.934653,0.291904,0.305672,0.426665,0.389353,-0.0333,0.906997,1.715243,0.310303,0.837971,0.371012,0.316636,1.139041,1.976825,0.354325
8.7337,pushUp,face,0.116742,0.174840,0.878898,0.347142,0.290240,0.256257,0.455568,0.878898,0.116742,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.679646,0.481493,0.935486,0.308992,0.323028,0.519797,0.415247,-0.0333,0.912656,1.715243,0.329683,0.901407,0.394757,0.335958,1.166951,1.976825,0.371012
8.7670,pushUp,face,0.102111,0.153021,0.891584,0.368099,0.298034,0.239662,0.426065,0.891584,0.102111,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.681296,0.502794,0.937153,0.325907,0.339973,0.726757,0.438354,-0.0333,0.912656,1.735592,0.352617,0.962404,0.420361,0.354325,1.177010,2.003906,0.386123
8.8337,pushUp,face,0.086021,0.118850,0.894045,0.403976,0.306016,0.219971,0.391059,0.894045,0.086021,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.677680,0.535670,0.939028,0.358042,0.372906,0.795647,0.483018,-0.0333,0.912656,1.735592,0.393543,1.031738,0.462511,0.389353,1.177010,2.003906,0.411575
8.8670,pushUp,face,0.074227,0.105463,0.906789,0.422206,0.326049,0.204335,0.363262,0.906789,0.074227,4,,,,,,peaked,1,3,debug,0.094581,0.245758,,,,0.674117,0.548914,0.938542,0.371821,0.388172,0.823150,0.503441,-0.0333,0.912656,1.735592,0.408293,1.031738,0.476279,0.404743,1.177010,2.032753,0.421399
8.9004,pushUp,face,0.068532,0.094383,0.887742,0.436706,0.330908,0.196340,0.349048,0.887742,0.068532,4,,,,,rep,rest,1,4,debug,0.094581,0.245758,,,,0.670731,0.560755,0.937917,0.384962,0.401252,0.847677,0.527563,-0.0333,0.912656,1.735592,0.421399,1.024511,0.494686,0.418985,1.186558,2.032753,0.435743
8.9337,pushUp,face,0.063982,0.085263,0.909745,0.452495,0.336279,0.189710,0.337263,0.909745,0.063982,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.667265,0.570374,0.938194,0.396899,0.411575,0.868532,0.547885,-0.0333,0.912656,1.735592,0.430252,1.031738,0.510468,0.431703,1.177010,2.032753,0.446382
8.9671,pushUp,face,0.064509,0.079036,0.924652,0.459125,0.333490,0.190490,0.338649,0.924652,0.064509,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.663341,0.576944,0.937917,0.408293,0.426665,0.895888,0.579184,-0.0667,0.912656,1.735592,0.443674,1.024511,0.529473,0.449516,1.177010,2.032753,0.460846
9.0337,pushUp,face,0.061589,0.070138,0.910550,0.468886,0.327412,0.186128,0.330895,0.910550,0.061589,4,0.506955,0.475427,,0.756836,,rest,1,4,debug,0.094581,0.245758,0.384631,0.141113,2,0.655658,0.581999,0.937778,0.411575,0.430252,0.895888,0.586148,-0.0333,0.912656,1.735592,0.445217,1.031738,0.533611,0.453498,1.186558,2.032753,0.464188
9.0671,pushUp,face,0.061257,0.067474,0.908671,0.470102,0.322937,0.185626,0.330002,0.908671,0.061257,4,0.509982,0.470143,,0.763184,,rest,1,4,debug,0.094581,0.245758,0.372235,0.205078,2,0.651748,0.581996,0.937778,0.411575,0.430252,0.895888,0.586148,0.0000,0.912656,1.735592,0.445217,1.031738,0.533611,0.453498,1.186558,2.032753,0.464188
9.1004,pushUp,face,0.062564,0.066001,0.891310,0.467305,0.318478,0.187596,0.333504,0.891310,0.062564,4,0.516036,0.484473,,0.751465,,rest,1,4,debug,0.094581,0.245758,0.364758,0.197266,2,0.647559,0.578648,0.938125,0.411575,0.430252,0.895888,0.583808,0.0000,0.912656,1.735592,0.443674,1.024511,0.533611,0.456734,1.166951,2.032753,0.462511
9.1337,pushUp,face,0.061304,0.064591,0.872765,0.466750,0.324800,0.185697,0.330127,0.872765,0.061304,4,0.520579,0.478726,,0.695312,,rest,1,4,debug,0.094581,0.245758,0.363467,0.203613,2,0.642906,0.573441,0.938194,0.409273,0.429170,0.890435,0.574313,0.0000,0.912656,1.756431,0.442524,1.031738,0.531396,0.453498,1.186558,2.032753,0.460846
9.1671,pushUp,face,0.064949,0.064699,0.903552,0.458406,0.314093,0.191138,0.339802,0.903552,0.064949,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.638396,0.566025,0.938889,0.399064,0.416598,0.863406,0.543811,-0.0333,0.912656,1.735592,0.431703,1.031738,0.510468,0.438354,1.177010,2.032753,0.446382
9.2004,pushUp,face,0.062366,0.063999,0.892679,0.455597,0.324514,0.187299,0.332976,0.892679,0.062366,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.633658,0.556507,0.939444,0.386998,0.404743,0.837971,0.523785,-0.0333,0.912656,1.735592,0.418985,1.024511,0.491363,0.427736,1.186558,2.003906,0.435743
9.2337,pushUp,face,0.067845,0.065153,0.918824,0.440472,0.309274,0.195353,0.347295,0.918824,0.067845,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.627506,0.542013,0.939167,0.376747,0.391436,0.813990,0.501469,-0.0333,0.912656,1.735592,0.403467,1.024511,0.471889,0.412902,1.177010,2.003906,0.425249
9.2671,pushUp,face,0.073085,0.067533,0.886366,0.430724,0.305152,0.202757,0.360457,0.886366,0.073085,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.620059,0.523001,0.938125,0.346649,0.359802,0.753495,0.453498,-0.0667,0.912656,1.735592,0.368080,1.002937,0.429170,0.377860,1.177010,2.003906,0.394757
9.3337,pushUp,face,0.084968,0.076425,0.902741,0.401099,0.292325,0.218620,0.388658,0.902741,0.084968,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.603753,0.475575,0.936736,0.329683,0.341561,0.708650,0.427736,-0.0333,0.912656,1.715243,0.353591,0.949027,0.403467,0.357043,1.177010,2.003906,0.374817
9.3671,pushUp,face,0.093431,0.081527,0.898132,0.383475,0.283744,0.229248,0.407552,0.898132,0.093431,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.594580,0.444765,0.935139,0.309740,0.320801,0.456734,0.397823,-0.0333,0.906997,1.715243,0.335297,0.884283,0.376747,0.335297,1.177010,1.976825,0.352617
9.4004,pushUp,face,0.101426,0.087497,0.874721,0.367229,0.273564,0.238856,0.424632,0.874721,0.101426,4,,,,,,rest,1,4,debug,0.094581,0.245758,,,,0.583858,0.408193,0.933819,0.287802,0.299239,0.402516,0.367288,-0.0333,0.895888,1.715243,0.316636,0.827806,0.345013,0.312386,1.147982,1.976825,0.328205
9.4671,pushUp,face,0.141979,0.115284,0.860369,0.313686,0.244171,0.282601,0.502401,0.860369,0.141979,4,,,,,,leaving,1,4,debug,0.094581,0.245758,,,,0.557742,0.337562,0.928889,0.243114,0.252590,0.335297,0.306954,-0.0333,0.847677,1.674570,0.277206,0.350924,0.283186,0.263373,1.054583,1.227082,0.279324
9.5004,pushUp,face,0.170889,0.131966,0.875000,0.285482,0.211471,0.310040,0.551182,0.875000,0.170889,4,,,,,,leaving,1,4,debug,0.094581,0.245758,,,,0.541312,0.324682,0.924653,0.223580,0.230631,0.303137,0.278261,-0.0333,0.795647,1.635777,0.254472,0.310303,0.254853,0.237037,0.996105,0.332900,0.253089
9.5337,pushUp,face,0.196845,0.151430,0.869121,0.254302,0.186608,0.332754,0.591563,0.869121,0.196845,4,,,,,,leaving,1,4,debug,0.094581,0.245758,,,,0.522048,0.320099,0.919306,0.207624,0.212978,0.271330,0.249026,-0.0333,0.726757,0.342475,0.234647,0.273504,0.229390,0.218803,0.918383,0.301176,0.228775
9.5671,pushUp,face,0.218529,0.171560,0.812500,0.212948,0.159781,0.350603,0.623294,0.812500,0.218529,4,,,,,,leaving,1,4,debug,0.094581,0.245758,,,,0.496635,0.307874,0.913194,0.192048,0.195718,0.242654,0.220880,-0.0333,0.653477,0.272920,0.216582,0.243578,0.205622,0.200942,0.842797,0.273942,0.208980
9.6337,pushUp,face,0.294450,0.234236,0.803739,0.115871,0.071303,0.406975,0.723511,0.803739,0.294450,4,,,,,,leaving,1,4,debug,0.094581,0.245758,,,,0.437530,0.288997,0.819167,0.161514,0.163369,0.192048,0.175222,-0.0333,0.207624,0.221645,0.177901,0.191473,0.163997,0.169200,0.229390,0.208980,0.173913
9.6671,pushUp,face,0.388159,0.280415,0.729539,0.057540,0.008920,0.467268,0.830698,0.729539,0.388159,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.404545,0.282449,0.470069,0.159701,0.162231,0.179021,0.175222,-0.0333,0.176066,0.205292,0.186181,0.169874,0.168199,0.168199,0.186998,0.215307,0.171467
9.7004,pushUp,face,0.462929,0.335171,0.690865,-0.005095,-0.035428,0.510292,0.907185,0.690865,0.462929,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.376548,0.268925,0.183611,0.159204,0.160300,0.184305,0.165482,-0.0333,0.171467,0.206785,0.193793,,0.162849,0.163057,0.167648,0.209150,0.171009
9.7338,pushUp,face,0.468019,0.375027,0.644993,-0.041232,-0.023744,0.513089,0.912159,0.644993,0.468019,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.356067,0.254292,0.056597,0.159600,0.161718,1.635777,0.161718,-0.0667,,1.715243,0.167430,,,,,0.172043,0.163787
9.8004,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.340962,0.250209,0.037014,0.159600,0.162849,1.715243,,-0.0333,,1.735592,0.166018,,,,,0.163997,0.163369
9.8338,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.330437,0.248614,0.031528,0.173090,0.191760,1.715243,,-0.0667,,1.735592,0.181047,,,,,,
9.9004,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.330964,0.260159,0.032361,0.175222,0.190476,1.715243,,-0.0333,,1.735592,0.189770,,,,,,
9.9338,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.339661,0.269771,0.040764,0.159402,0.163997,1.715243,,-0.0667,,1.735592,0.184040,,,,,,0.160804
10.0004,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.389921,0.310451,0.056875,0.159402,0.161310,1.674570,0.159600,-0.0333,1.216872,1.715243,0.172856,,,,,0.174863,0.163787
10.0671,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.466102,0.354086,0.151250,0.159402,0.161209,0.183776,0.167430,-0.0333,0.168864,1.655612,0.193062,,0.163369,0.163369,0.159600,0.193793,0.171009
10.1004,pushUp,face,,0.375027,0.000000,,,,,,,,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.490377,0.380354,0.564028,0.159204,0.160401,0.181047,0.177901,-0.0667,0.188235,0.212096,0.168199,0.172275,0.181689,0.163997,0.182466,0.214945,0.170212
10.1671,pushUp,face,0.446032,0.411241,0.677304,-0.037136,0.021231,0.500892,0.890475,0.677304,0.446032,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.538089,0.438603,0.862292,0.161514,0.163787,0.192337,0.180791,-0.0333,0.225352,0.233575,0.173795,0.191760,0.169874,0.172507,0.208638,0.189910,0.181560
10.2004,pushUp,face,0.436743,0.418892,0.732877,0.016932,0.033226,0.495649,0.881153,0.732877,0.436743,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.566813,0.464359,0.918125,0.190193,0.196318,0.239925,0.220499,-0.0667,0.678145,1.655612,0.203498,0.239925,0.210180,0.200626,0.283812,0.265836,0.218244
10.2671,pushUp,face,0.278298,0.347187,0.810394,0.128040,0.135659,0.395655,0.703386,0.810394,0.278298,4,,,,,,peaked,1,4,debug,0.094581,0.245758,,,,0.615127,0.484150,0.920347,0.203821,0.210699,0.265285,0.245209,-0.0333,0.745812,1.674570,0.218244,0.267782,0.232727,0.216215,0.823150,0.292571,0.237037
